PHARMACIE_ID,NOM,ADRESSE,VILLE,CODE_POSTAL,DEPARTEMENT,REGION,LATITUDE,LONGITUDE,TELEPHONE,GOOGLE_MAPS_URL
1590,Cabine Téléconsultation Médecin Tessan,3 Rue Pierre Clément,Draguignan,83300,83,Provence-Alpes-Côte d Azur,43.53789018,6.46573007,0494682559,https://maps.google.com/maps?cid=14086259812173464045
1611,Cabine Téléconsultation Médecin Tessan,"Centre Commercial Le Méridien, 215 Bd de l'Europe Cc Le Meridien",Dunkerque,59240,59,Hauts-de-France,51.05060632,2.40993186,0328694993,https://maps.google.com/maps?cid=6107130669494942558
1516,Cabine Téléconsultation Médecin Tessan,29-31 Rue de Paris,La Ferté-Gaucher,77320,77,Île-de-France,48.78085699,3.30497592,0164040023,https://maps.google.com/maps?cid=15733779812252726040
1570,Cabine Téléconsultation Médecin Tessan,34 Rue de Poix,Saint-Memmie,51470,51,Grand Est,48.95355245,4.38416242,0326641379,https://maps.google.com/maps?cid=17588574616182337434
1592,Cabine Téléconsultation Médecin Tessan,24 Rue du Champ Gaillard,Saint-Ouen-l'Aumône,95310,95,Île-de-France,49.03353274,2.12634955,0134640209,https://maps.google.com/maps?cid=3184640738226219651
1613,Cabine Téléconsultation Médecin Tessan,13 Grand'Rue,Gorcy,54730,54,Grand Est,49.53473257,5.68559843,0382268017,https://maps.google.com/maps?cid=7231986514614150490
1524,Cabine Téléconsultation Médecin Tessan,25 Rue de Dornach,Pfastatt,68120,68,Grand Est,47.75971625,7.2942503,0389521325,https://maps.google.com/maps?cid=5318102140928839109
1547,Cabine Téléconsultation Médecin Tessan,5 Pl. des Droits de l'Homme,Laon,02000,02,Hauts-de-France,49.56988067,3.6237732,0323230220,https://maps.google.com/maps?cid=11190620481442295646
1603,Cabine Téléconsultation Médecin Tessan,76 Av. du Gén de Gaulle,Dieulouard,54380,54,Grand Est,48.84039166,6.07016997,0383235829,https://maps.google.com/maps?cid=907396476085424976
1529,Cabine Téléconsultation Médecin Tessan,13 Route nationale,Chambourcy,78240,78,Île-de-France,48.90953056,2.0335588,0139652994,https://maps.google.com/maps?cid=15440137844028891318
1566,Cabine Téléconsultation Médecin Tessan,9 PLACE WARNAULT,Marseille-en-Beauvaisis,60690,60,Hauts-de-France,49.57427926,1.95573217,0344462018,https://maps.google.com/maps?cid=11996817663696110906
1607,Cabine Téléconsultation Médecin Tessan,10 Av. du Général de Gaulle,Saint-Germain-du-Puy,18390,18,Centre-Val de Loire,47.09879434,2.48194589,0248308047,https://maps.google.com/maps?cid=14749564538052074316
1545,Cabine Téléconsultation Médecin Tessan,32 Pl. des Tilleuls,Grenade-sur-l'Adour,40270,40,Nouvelle-Aquitaine,43.77259666,-0.42768933,0558451286,https://maps.google.com/maps?cid=17421984417064397083
1551,Cabine Téléconsultation Médecin Tessan,20 Av. de la Hountête,Vic-Fezensac,32190,32,Occitanie,43.75579217,0.29726682,0562063037,https://maps.google.com/maps?cid=2252509251025415423
1553,Cabine Téléconsultation Médecin Tessan,182 Av. Olivier Heuzé,Le Mans,72000,72,Pays de la Loire,47.99338657,0.17522202,0243283621,https://maps.google.com/maps?cid=2617849426835606390
1561,Cabine Téléconsultation Médecin Tessan,65 Av. de la Marne,Épinay-sur-Seine,93800,93,Île-de-France,48.95512766,2.32585289,0148268127,https://maps.google.com/maps?cid=5546478257561485254
1577,Cabine Téléconsultation Médecin Tessan,85 Bis Av. Jules Guesde,Pont-Sainte-Marie,10150,10,Grand Est,48.31933574,4.1053729,0325812551,https://maps.google.com/maps?cid=8853444589285022010
1599,Cabine Téléconsultation Médecin Tessan,16 Av. de la Verrerie,Fougères,35300,35,Bretagne,48.36014532,-1.19137059,0299990740,https://maps.google.com/maps?cid=3187838914504918992
1584,Cabine Téléconsultation Médecin Tessan,50 Place Mélodie,Longuenesse,62219,62,Hauts-de-France,50.74181852,2.27239183,0321381044,https://maps.google.com/maps?cid=92880152708133474
1594,Cabine Téléconsultation Médecin Tessan,"32 chemin des esquiraoux, Lot. St André",Brignoles,83170,83,Provence-Alpes-Côte d Azur,43.4145658,6.07033614,0494775253,https://maps.google.com/maps?cid=7448806796452851167
1617,Cabine Téléconsultation Médecin Tessan,27 Rue de Kingersheim,Wittenheim,68270,68,Grand Est,47.80733411,7.3380324,0389511130,https://maps.google.com/maps?cid=13573819986628252364
1681,Cabine Téléconsultation Médecin Tessan,30 Rue Denis Papin,Blois,41000,41,Centre-Val de Loire,47.58714243,1.33432264,0254740135,https://maps.google.com/maps?cid=5823397236525170409
1620,Cabine Téléconsultation Médecin Tessan,36 Rue de Cerisé,Alençon,61000,61,Normandie,48.43466084,0.1060724,0233800606,https://maps.google.com/maps?cid=5488172604327056520
1622,Cabine Téléconsultation Médecin Tessan,56 Rue Elisabeth Lion,Angers,49100,49,Pays de la Loire,47.49532903,-0.57575018,0241436397,https://maps.google.com/maps?cid=13852534520061123431
1677,Cabine Téléconsultation Médecin Tessan,5 Carr Saint-Roch,Chazelles-sur-Lyon,42140,42,Auvergne-Rhône-Alpes,45.6389311,4.39207885,0477542024,https://maps.google.com/maps?cid=4226344399142918295
1679,Cabine Téléconsultation Médecin Tessan,24 Cr des Platanes,Lapalud,84840,84,Provence-Alpes-Côte d Azur,44.30469576,4.68790931,0490403285,https://maps.google.com/maps?cid=17722296822699264038
1683,Cabine Téléconsultation Médecin Tessan,17 Rue Jean de Dormans,Dormans,51700,51,Grand Est,49.07646383,3.63999069,0326582041,https://maps.google.com/maps?cid=16475704531672980160
1685,Cabine Téléconsultation Médecin Tessan,1-7 Av. Antoine de Saint-Exupéry,Toulouse,31400,31,Occitanie,43.58807808,1.46135212,0561525805,https://maps.google.com/maps?cid=11391514931238394394
1687,Cabine Téléconsultation Médecin Tessan,134 Rue de l'Île Napoléon,Rixheim,68170,68,Grand Est,47.76499521,7.39479688,0389619038,https://maps.google.com/maps?cid=1781626889801032234
1689,Cabine Téléconsultation Médecin Tessan,6 Rue des Champs Rosiers,Ecquevilly,78920,78,Île-de-France,48.94802189,1.92252922,0134755041,https://maps.google.com/maps?cid=13435188500399371524
1691,Cabine Téléconsultation Médecin Tessan,80 Bd Anatole France,Le Mans,72100,72,Pays de la Loire,48.00123281,0.18407649,0243283115,https://maps.google.com/maps?cid=5907474322090787278
1693,Cabine Téléconsultation Médecin Tessan,13 Av. de la Côté d'Argent,Marcheprime,33380,33,Nouvelle-Aquitaine,44.69178748,-0.85533325,0557711136,https://maps.google.com/maps?cid=11733292073846213480
1695,Cabine Téléconsultation Médecin Tessan,22 bis Rte de Kerfily,Locmaria-Plouzané,29280,29,Bretagne,48.37274449,-4.64871141,0298484639,https://maps.google.com/maps?cid=15348091788730487153
1740,Cabine Téléconsultation Médecin Tessan,12 Pl. de la Maison Carrée,Nîmes,30000,30,Occitanie,43.83856787,4.35587575,04 66 67 21 54,https://maps.google.com/maps?cid=5386850120703091206
1744,Cabine Téléconsultation Médecin Tessan,231 RUE LEON GAMBETTA,Vieux-Condé,59690,59,Hauts-de-France,50.45717055,3.57226382,03 27 40 10 74,https://maps.google.com/maps?cid=8069360073394957994
1745,Cabine Téléconsultation Médecin Tessan,25 Grande Rue,Bray-et-Lû,95710,95,Île-de-France,49.13986766,1.65826574,01 34 67 72 28,https://maps.google.com/maps?cid=3932986489605438946
1743,Cabine Téléconsultation Médecin Tessan,269 Rue Nationale,Lille,59800,59,Hauts-de-France,50.6296462,3.04554275,03 20 54 09 00,https://maps.google.com/maps?cid=11657952026486112596
1742,Cabine Téléconsultation Médecin Tessan,5 Pl. Gabriel-Péri,Nanterre,92000,92,Île-de-France,48.88976979,2.19755878,01 47 21 28 31,https://maps.google.com/maps?cid=15813521854164824107
1741,Cabine Téléconsultation Médecin Tessan,199 Rue Combe des Dames,Champcevinel,24750,24,Nouvelle-Aquitaine,45.19862725,0.72668909,05 53 53 40 02,https://maps.google.com/maps?cid=2354247180539871327
1717,Cabine Téléconsultation Médecin Tessan,130 Rue de Périole,Toulouse,31000,31,Occitanie,43.61882815,1.46436312,0561486267,https://maps.google.com/maps?cid=120157102590217321
1724,Cabine Téléconsultation Médecin Tessan,1 Rue de Frévent,Saint-Pol-sur-Ternoise,62130,62,Hauts-de-France,50.38086802,2.3357475,0321030998,https://maps.google.com/maps?cid=618192244746291539
1739,Cabine Téléconsultation Médecin Tessan,1 Esplanade des grands jardins,Meslay-du-Maine,53170,53,Pays de la Loire,47.95114081,-0.552366,02 43 98 40 15,https://maps.google.com/maps?cid=11517654640232436895
1730,Cabine Téléconsultation Médecin Tessan,"Centre Commercial E. Leclerc, 21-23 Rue Pierre Bérégovoy",Argentan,61200,61,Normandie,48.75330199,-0.01273868,0233670058,https://maps.google.com/maps?cid=8279528481197941556
1735,Cabine Téléconsultation Médecin Tessan,"Centre Commercial Valserine, Av. de Lattre de Tassigny",Valserhône,01200,01,Auvergne-Rhône-Alpes,46.12431432,5.8128324,0450482726,https://maps.google.com/maps?cid=14169941413419365885
1718,Cabine Téléconsultation Médecin Tessan,17 Pl. de la Liberté,Eauze,32800,32,Occitanie,43.85937449,0.10105583,0562098275,https://maps.google.com/maps?cid=12588922378357050623
1738,Cabine Téléconsultation Médecin Tessan,8 Place du Foiral,Prats-de-Mollo-la-Preste,66230,66,Occitanie,42.40397861,2.48020668,04 68 39 71 52,https://maps.google.com/maps?cid=16269675811989260074
1725,Cabine Téléconsultation Médecin Tessan,60 Av. Franklin Roosevelt,Le Cannet,06110,06,Provence-Alpes-Côte d Azur,43.5732177,7.00001992,0493452462,https://maps.google.com/maps?cid=3877156854798017131
1732,Cabine Téléconsultation Médecin Tessan,25 Rue Pierre de Roubaix,Roubaix,59100,59,Hauts-de-France,50.69159884,3.18582477,0320737146,https://maps.google.com/maps?cid=17292446261352133419
1723,Cabine Téléconsultation Médecin Tessan,8 Pl. Théodule Benoist,Saint-Romain-de-Colbosc,76430,76,Normandie,49.52970627,0.35848796,0235205032,https://maps.google.com/maps?cid=12311316245192656805
1727,Cabine Téléconsultation Médecin Tessan,Pl. Georges Clemenceau,Vidauban,83550,83,Provence-Alpes-Côte d Azur,43.42665325,6.43199408,0494999900,https://maps.google.com/maps?cid=13253967159345913610
1729,Cabine Téléconsultation Médecin Tessan,25 Av. Nelson Mandela,Stains,93240,93,Île-de-France,48.95066809,2.37464315,0769228580,https://maps.google.com/maps?cid=3255272674195628175
1733,Cabine Téléconsultation Médecin Tessan,87 Rue François Mitterrand,Nevers,58000,58,Bourgogne-Franche-Comté,46.99131856,3.16147076,0386612523,https://maps.google.com/maps?cid=10833552013426262307
1712,Cabine Téléconsultation Médecin Tessan,38 Av. Charles de Gaulle,Miramas,13140,13,Provence-Alpes-Côte d Azur,43.58280237,5.00151915,0490580761,https://maps.google.com/maps?cid=9612095221252157077
1722,Cabine Téléconsultation Médecin Tessan,58 BIS Rte d'Assevent,Maubeuge,59600,59,Hauts-de-France,50.28398767,3.98479983,0327646769,https://maps.google.com/maps?cid=11587032483003091786
1726,Cabine Téléconsultation Médecin Tessan,18 Pl. Charles de Gaulle,Sourdeval,50150,50,Normandie,48.72339211,-0.92105992,0233596021,https://maps.google.com/maps?cid=14279499260189066621
1728,Cabine Téléconsultation Médecin Tessan,14 Rue de la République,Poulaines,36210,36,Centre-Val de Loire,47.15216364,1.66234552,0254409166,https://maps.google.com/maps?cid=2065415417143663674
1721,Cabine Téléconsultation Médecin Tessan,12 Rue Casimir Beugnet,Vendin-le-Vieil,62880,62,Hauts-de-France,50.47495693,2.86375855,0321696328,https://maps.google.com/maps?cid=10567480168236330613
1731,Cabine Téléconsultation Médecin Tessan,7 Rue Saint-Honoré,Le Blanc,36300,36,Centre-Val de Loire,46.63262702,1.06284274,0254370048,https://maps.google.com/maps?cid=960761793559723152
1734,Cabine Téléconsultation Médecin Tessan,136 Bd Irène Joliot Curie,Vénissieux,69200,69,Auvergne-Rhône-Alpes,45.71761502,4.87485376,0437905666,https://maps.google.com/maps?cid=6817571591439022828
299,Cabine Téléconsultation Médecin Tessan,27 Rue Maréchal Foch,Carcès,83570,83,Provence-Alpes-Côte d Azur,43.47642092,6.18219865,0494045010,https://maps.google.com/maps?cid=5909636105226887924
578,Cabine Téléconsultation Médecin Tessan,Pl. de l'Église,Corbigny,58800,58,Bourgogne-Franche-Comté,47.2573536,3.68481027,0386200249,https://maps.google.com/maps?cid=101113235573046197
1133,Cabine Téléconsultation Médecin Tessan,1 Rue Emile Zola,Villejuif,94800,94,Île-de-France,48.80323775,2.37128256,0147264925,https://maps.google.com/maps?cid=9685739294942209395
1660,Cabine Téléconsultation Médecin Tessan,178 Av. de Romans,Valence,26000,26,Auvergne-Rhône-Alpes,44.93706518,4.91236103,0475430059,https://maps.google.com/maps?cid=11306245717573455192
1209,Cabine Téléconsultation Médecin Tessan,45 Rue de Soultz,Mulhouse,68200,68,Grand Est,47.76783914,7.32149699,0389522345,https://maps.google.com/maps?cid=17603970284284702259
1264,Cabine Téléconsultation Médecin Tessan,80 Rte de l'Hôpital,Strasbourg,67100,67,Grand Est,48.56802026,7.75152533,0388840699,https://maps.google.com/maps?cid=416736983927872924
1662,Cabine Téléconsultation Médecin Tessan,112 Av. Paul Valéry,La Valette-du-Var,83160,83,Provence-Alpes-Côte d Azur,43.12977915,5.99031543,0494274365,https://maps.google.com/maps?cid=13106719184874501365
1668,Cabine Téléconsultation Médecin Tessan,62 Rue Jean Roger,Agde,34300,34,Occitanie,43.31240314,3.47045878,0467941207,https://maps.google.com/maps?cid=9340189133656717999
1700,Cabine Téléconsultation Médecin Tessan,6 Av. Foch,Saint-Maur-des-Fossés,94100,94,Île-de-France,48.80464221,2.4851047,0148830045,https://maps.google.com/maps?cid=9698414098454927756
1701,Cabine Téléconsultation Médecin Tessan,26 Rue de Paris,Nemours,77140,77,Île-de-France,48.26743499,2.69593328,0164280046,https://maps.google.com/maps?cid=9372266213459344882
1702,Cabine Téléconsultation Médecin Tessan,5 Pl. de l'Europe,Émerainville,77184,77,Île-de-France,48.81131963,2.62219587,0160055240,https://maps.google.com/maps?cid=8425555953166947961
1703,Cabine Téléconsultation Médecin Tessan,209 Av. Flouquet,L'Haÿ-les-Roses,94240,94,Île-de-France,48.76696292,2.31924723,0149738736,https://maps.google.com/maps?cid=1652708005012216665
1704,Cabine Téléconsultation Médecin Tessan,"Rue de, Rue Pors ar Villiec",Locquirec,29241,29,Bretagne,48.69208107,-3.64768961,0298674384,https://maps.google.com/maps?cid=17492506437552410127
1636,Cabine Téléconsultation Médecin Tessan,102 Bis Av. du Général Leclerc,Ozoir-la-Ferrière,77330,77,Île-de-France,48.77554432,2.67816858,0164404450,https://maps.google.com/maps?cid=13373815939105209871
1637,Cabine Téléconsultation Médecin Tessan,57 Bd John Kennedy,Corbeil-Essonnes,91100,91,Île-de-France,48.58945237,2.47757131,0160882649,https://maps.google.com/maps?cid=14517077588708054908
1705,Cabine Téléconsultation Médecin Tessan,490 Grande Rue,Épannes,79270,79,Nouvelle-Aquitaine,46.23072006,-0.58438824,0549048991,https://maps.google.com/maps?cid=13591172372162303684
1706,Cabine Téléconsultation Médecin Tessan,17 Av. de la Libération,Limoges,87000,87,Nouvelle-Aquitaine,45.83434559,1.26090091,0564724420,https://maps.google.com/maps?cid=1339428396115052164
1707,Cabine Téléconsultation Médecin Tessan,78 Av. de Magudas,Mérignac,33700,33,Nouvelle-Aquitaine,44.85576502,-0.65274517,0556125235,https://maps.google.com/maps?cid=15912176172051917286
1708,Cabine Téléconsultation Médecin Tessan,4 Rue Victor Hugo,Pont-à-Mousson,54700,54,Grand Est,48.90265914,6.05368697,0383810188,https://maps.google.com/maps?cid=2780519013483142866
1710,Cabine Téléconsultation Médecin Tessan,30 Rue du Faubourg de la Chaussée,Montargis,45200,45,Centre-Val de Loire,47.99780256,2.74237088,0238852822,https://maps.google.com/maps?cid=3622957488408397479
1711,Cabine Téléconsultation Médecin Tessan,Quartier Santa Giulia,Propriano,20110,2A,Corse,41.66874635,8.9184708,0495760081,https://maps.google.com/maps?cid=14142005580744625262
1623,Cabine Téléconsultation Médecin Tessan,5 Rue du Maréchal Leclerc,Étrechet,36120,36,Centre-Val de Loire,46.77888014,1.78375537,0254269525,https://maps.google.com/maps?cid=10998672254670036180
1625,Cabine Téléconsultation Médecin Tessan,3 - 5 Rue de la Libération,La Force,24130,24,Nouvelle-Aquitaine,44.86775547,0.37492791,0553589444,https://maps.google.com/maps?cid=3104103142192468695
1626,Cabine Téléconsultation Médecin Tessan,95 Rue de Negreneys,Toulouse,31200,31,Occitanie,43.62247957,1.4420572,0561475841,https://maps.google.com/maps?cid=10965734910774828626
1627,Cabine Téléconsultation Médecin Tessan,68 Rue Notre Dame de Bon Secours,Compiègne,60200,60,Hauts-de-France,49.41272369,2.81566465,0344233078,https://maps.google.com/maps?cid=16249045277877204521
1628,Cabine Téléconsultation Médecin Tessan,"Centre Commercial Mesnil Roux, 3673 D6015",Barentin,76360,76,Normandie,49.53360114,0.96715629,0235911505,https://maps.google.com/maps?cid=9019253701336015968
1629,Cabine Téléconsultation Médecin Tessan,177 Rue Ambroise Croizat,Camon,80450,80,Hauts-de-France,49.89982316,2.33977542,0322463699,https://maps.google.com/maps?cid=18024225533026291740
1630,Cabine Téléconsultation Médecin Tessan,546 Av. Victor Hugo,Entraigues-sur-la-Sorgue,84320,84,Provence-Alpes-Côte d Azur,43.99733555,4.92553871,0490831589,https://maps.google.com/maps?cid=7714837506223640955
1631,Cabine Téléconsultation Médecin Tessan,16 Av. du Maréchal Leclerc,Villeneuve-sur-Lot,47300,47,Nouvelle-Aquitaine,44.40271191,0.70447268,0553700776,https://maps.google.com/maps?cid=7374018434477873562
1632,Cabine Téléconsultation Médecin Tessan,64 Rue de Boulange,Le Teich,33470,33,Nouvelle-Aquitaine,44.62348043,-1.02462461,0556226935,https://maps.google.com/maps?cid=13117496634363747894
1633,Cabine Téléconsultation Médecin Tessan,660 Chem. de l'Empire,Saint-Amand-les-Eaux,59230,59,Hauts-de-France,50.44446928,3.44262992,0327484203,https://maps.google.com/maps?cid=10869793982433613524
1634,Cabine Téléconsultation Médecin Tessan,4 Rue André Delorme,Eppeville,80400,80,Hauts-de-France,49.74246876,3.06884881,0323811115,https://maps.google.com/maps?cid=8603008782805521276
1635,Cabine Téléconsultation Médecin Tessan,"QUARTIER Le, Pré de la Roque",Figanières,83830,83,Provence-Alpes-Côte d Azur,43.57051991,6.49602437,0494679597,https://maps.google.com/maps?cid=8520592930743679475
1638,Cabine Téléconsultation Médecin Tessan,53 Rue nationale,Crépy-en-Valois,60800,60,Hauts-de-France,49.23680941,2.8876407,0344591004,https://maps.google.com/maps?cid=10961993728329448465
1639,Cabine Téléconsultation Médecin Tessan,6 Bd des Sports,Bailly-Romainvilliers,77700,77,Île-de-France,48.85026586,2.82020096,0164632875,https://maps.google.com/maps?cid=18218131563623140081
1641,Cabine Téléconsultation Médecin Tessan,19 Rte de Grenoble,Saint-Égrève,38120,38,Auvergne-Rhône-Alpes,45.22635249,5.68664002,0476752673,https://maps.google.com/maps?cid=9789420463769558327
1642,Cabine Téléconsultation Médecin Tessan,1 Rue du Commerce,Épouville,76133,76,Normandie,49.56277121,0.22106392,0235300856,https://maps.google.com/maps?cid=18192672275492404681
1644,Cabine Téléconsultation Médecin Tessan,409 Av. Notre Dame de Santé,Carpentras,84200,84,Provence-Alpes-Côte d Azur,44.06054245,5.04858336,0490608750,https://maps.google.com/maps?cid=7755633948640790479
1645,Cabine Téléconsultation Médecin Tessan,871 Route de Saint-Sever,Saint-Pierre-du-Mont,40280,40,Nouvelle-Aquitaine,43.87483099,-0.50691919,0558751196,https://maps.google.com/maps?cid=3676305680823502699
1646,Cabine Téléconsultation Médecin Tessan,14-16 Bd des 100 Arpents,Bussy-Saint-Georges,77600,77,Île-de-France,48.83990676,2.73856195,0164661796,https://maps.google.com/maps?cid=17248903085718028868
1647,Cabine Téléconsultation Médecin Tessan,23 Rue Antoine Hugues,Sanary-sur-Mer,83110,83,Provence-Alpes-Côte d Azur,43.1194437,5.80167106,0494741359,https://maps.google.com/maps?cid=14968136506949520356
1648,Cabine Téléconsultation Médecin Tessan,104 Av. de la Libération,Dunkerque,59140,59,Hauts-de-France,51.04328884,2.38925306,0328636204,https://maps.google.com/maps?cid=3259815156088525842
1650,Cabine Téléconsultation Médecin Tessan,Av. Michel Verdier,Vibraye,72320,72,Pays de la Loire,48.06367589,0.72779232,0243601840,https://maps.google.com/maps?cid=9034147398961278504
1651,Cabine Téléconsultation Médecin Tessan,56 Rue de Pont-à-Mousson,Montigny-lès-Metz,57950,57,Grand Est,49.10260183,6.16014839,0387625417,
1652,Cabine Téléconsultation Médecin Tessan,50 Av. de Caen,Rouen,76100,76,Normandie,49.43009806,1.07602868,0235728283,https://maps.google.com/maps?cid=4976128623935608341
1653,Cabine Téléconsultation Médecin Tessan,1 Rue de la Martinière,Lyon,69001,69,Auvergne-Rhône-Alpes,45.76835612,4.82807523,0478280615,https://maps.google.com/maps?cid=13126752342542535849
1654,Cabine Téléconsultation Médecin Tessan,8 Pl. Paul Emile Victor,Breuil-le-Sec,60840,60,Hauts-de-France,49.3759638,2.45297124,0344781618,https://maps.google.com/maps?cid=17910167142009919992
1655,Cabine Téléconsultation Médecin Tessan,13 Pl. Jean Moulin,Laval,53000,53,Pays de la Loire,48.07096738,-0.7653567,0243537692,https://maps.google.com/maps?cid=1316513324555740498
1656,Cabine Téléconsultation Médecin Tessan,5 Rue Gutenberg,Luisant,28600,28,Centre-Val de Loire,48.42763788,1.46167379,0237240181,https://maps.google.com/maps?cid=1621966014038738093
1657,Cabine Téléconsultation Médecin Tessan,5 Rdpt de la Pigeonnière,Dugny,93440,93,Île-de-France,48.94530715,2.41450607,0181210247,https://maps.google.com/maps?cid=12246030258947181991
1658,Cabine Téléconsultation Médecin Tessan,3 Rue de Soissons,Compiègne,60200,60,Hauts-de-France,49.42318229,2.83328243,0344404124,https://maps.google.com/maps?cid=15278319715242245125
1663,Cabine Téléconsultation Médecin Tessan,126 Rue du Général de Gaulle,La Neuville-en-Hez,60510,60,Hauts-de-France,49.40514878,2.32143085,0344516844,https://maps.google.com/maps?cid=7540007285084708135
1664,Cabine Téléconsultation Médecin Tessan,1 Av. Guillaume Auge,Mas-Grenier,82600,82,Occitanie,43.89031521,1.19520192,0563025129,https://maps.google.com/maps?cid=2571891592014550303
1665,Cabine Téléconsultation Médecin Tessan,19 Rue Edmond Fariat,Troyes,10000,10,Grand Est,48.29382734,4.09618361,0325820141,https://maps.google.com/maps?cid=5195441209866626708
1666,Cabine Téléconsultation Médecin Tessan,163 Rte de Bénodet,Quimper,29000,29,Bretagne,47.97471879,-4.09485363,0298905316,https://maps.google.com/maps?cid=5108823778969912756
1667,Cabine Téléconsultation Médecin Tessan,153 Av. Jacques Douzans,Muret,31600,31,Occitanie,43.46754405,1.32777092,0561486293,https://maps.google.com/maps?cid=5044634083212760345
1669,Cabine Téléconsultation Médecin Tessan,Centre Commercial Grand Large,Gujan-Mestras,33470,33,Nouvelle-Aquitaine,44.61691666,-1.07555943,0556668314,https://maps.google.com/maps?cid=14749809810458191355
1670,Cabine Téléconsultation Médecin Tessan,8 Bd du Luxembourg,Avranches,50300,50,Normandie,48.67742348,-1.35527041,0233683255,https://maps.google.com/maps?cid=17862584572297843305
1671,Cabine Téléconsultation Médecin Tessan,"Centre Commercial Leclerc, 51 Bd du Maréchal de Lattre de Tassigny",Saumur,49400,49,Pays de la Loire,47.26169221,-0.09137858,0241513125,https://maps.google.com/maps?cid=1255370989025391193
1672,Cabine Téléconsultation Médecin Tessan,25 Rue de la Mairie,Saint-Jean-de-Braye,45800,45,Centre-Val de Loire,47.91052224,1.97096731,0238551693,https://maps.google.com/maps?cid=6970010915507901894
1673,Cabine Téléconsultation Médecin Tessan,84 Rue René Binet,Sens,89100,89,Bourgogne-Franche-Comté,48.18693946,3.30272184,0386650792,https://maps.google.com/maps?cid=10835552144279900736
1674,Cabine Téléconsultation Médecin Tessan,50 Av. des Bastides,Pourrières,83910,83,Provence-Alpes-Côte d Azur,43.50331397,5.73696969,0494784161,https://maps.google.com/maps?cid=2399642339221687077
1675,Cabine Téléconsultation Médecin Tessan,9 Pl. Saint-Jean,Casseneuil,47440,47,Nouvelle-Aquitaine,44.44321256,0.6229273,0553410810,https://maps.google.com/maps?cid=1516620656105402526
1713,Cabine Téléconsultation Médecin Tessan,12 Rue Nationale,Cellettes,41120,41,Centre-Val de Loire,47.52605495,1.3828046,0254704296,https://maps.google.com/maps?cid=18037861993986731441
1714,Cabine Téléconsultation Médecin Tessan,1 Bellevue de la Madeleine,Morlaix,29600,29,Bretagne,48.580794,-3.82136839,0298884677,https://maps.google.com/maps?cid=11541894726747020382
1715,Cabine Téléconsultation Médecin Tessan,231 Rue Jean Jaurès,Lapugnoy,62122,62,Hauts-de-France,50.51568489,2.53937067,0321626704,https://maps.google.com/maps?cid=10103800591070662016
1716,Cabine Téléconsultation Médecin Tessan,42 Rue Henry Chéron,Lisieux,14100,14,Normandie,49.14601516,0.22667756,0231486250,https://maps.google.com/maps?cid=3955962325486143203
1698,Cabine Téléconsultation Médecin Tessan,34 Rue Edouard Isambard,Pacy-sur-Eure,27120,27,Normandie,49.01367572,1.37936367,0232360110,https://maps.google.com/maps?cid=16849369624132723252
1699,Cabine Téléconsultation Médecin Tessan,53 Bd Marie Stuart,Orléans,45000,45,Centre-Val de Loire,47.91184374,1.92750725,0238862095,https://maps.google.com/maps?cid=13263918228380405082
381,Cabine Téléconsultation Médecin Tessan,"Centre commercial Carrefour, 11 Rue du Poher",Quimper,29000,29,Bretagne,47.98303879,-4.108678,0298900612,https://maps.google.com/maps?cid=17113405377978844414
1213,Cabine Téléconsultation Médecin Tessan,27 Rue du Dr René Laennec,Cholet,49300,49,Pays de la Loire,47.05643382,-0.86892515,0241622286,https://maps.google.com/maps?cid=16550110299467988582
1334,Cabine Téléconsultation Médecin Tessan,6 Pl. Falguière,Paris,75015,75,Île-de-France,48.83608296,2.31001198,0145324757,https://maps.google.com/maps?cid=17203252149997275273
1,Cabine Téléconsultation Médecin Tessan,"56, rue du Stand",Bourg en Bresse,01000,01,Auvergne-Rhône-Alpes,46.213565,5.226574,0474211512,https://maps.google.com/maps?cid=5708503348646351568
2,Cabine Téléconsultation Médecin Tessan,"53, rue Brillat Savarin",Oyonnax,01100,01,Auvergne-Rhône-Alpes,46.249953,5.646293,0474771432,https://maps.google.com/maps?cid=6139434370942636582
25,Cabine Téléconsultation Médecin Tessan,"23, rue de la Republique",Montfaucon,30150,30,Occitanie,44.074003,4.753882,0466500646,https://maps.google.com/maps?cid=2441663049632894147
5,Cabine Téléconsultation Médecin Tessan,"4, rue du Lieutenant Colonel Michel Meyrand",Andance,07340,07,Auvergne-Rhône-Alpes,45.23784,4.799144,0475342035,https://maps.google.com/maps?cid=7104978397352109762
9,Cabine Téléconsultation Médecin Tessan,"1, avenue de Saint Afrique",Camarès,12360,12,Occitanie,43.8233,2.87793,0565995273,https://maps.google.com/maps?cid=17142848962778234514
14,Cabine Téléconsultation Médecin Tessan,"1, avenue Joliot Curie",Gignac La Nerthe,13180,13,Provence-Alpes-Côte d Azur,43.393685,5.23174,0786653240,https://maps.google.com/maps?cid=12479459091336386514
16,Cabine Téléconsultation Médecin Tessan,"5, place Jean Jaures",Noves,13550,13,Provence-Alpes-Côte d Azur,43.874925,4.900826,0685651871,https://maps.google.com/maps?cid=17605930657667177374
18,Cabine Téléconsultation Médecin Tessan,1 rue des Ducs de Bourgogne,Aignay-le-Duc,21510,21,Bourgogne-Franche-Comté,47.666313,4.732268,0380938419,https://maps.google.com/maps?cid=6306936375073082162
